scenario_id,transaction_id,amount,failure_code,failure_type,initial_attempt_count,recovery_probability,actual_recovery,allowed_action,gateway_response,verification_result,final_state,escalation_required,recovered_amount
SC0036503,TX0036503,8587.21,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5556,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036504,TX0036504,1111.37,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5572,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036505,TX0036505,510.53,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.3664,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036506,TX0036506,14744.43,NETWORK_ERROR,TRANSIENT,1,0.6449,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,14744.43
SC0036507,TX0036507,2563.16,CARD_BLOCKED,HARD_FAILURE,0,0.0228,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036508,TX0036508,1549.36,CARD_BLOCKED,HARD_FAILURE,3,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036509,TX0036509,1622.46,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3778,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036510,TX0036510,12519.71,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.2591,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036511,TX0036511,25826.35,FRAUD_SUSPECTED,HARD_FAILURE,1,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036512,TX0036512,5712.77,BANK_SERVER_ERROR,TRANSIENT,1,0.7963,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,5712.77
SC0036513,TX0036513,2752.21,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.3525,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036514,TX0036514,457.5,BANK_SERVER_ERROR,TRANSIENT,0,0.9116,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,457.5
SC0036515,TX0036515,1934.77,FRAUD_SUSPECTED,HARD_FAILURE,2,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036516,TX0036516,1477.83,BANK_TIMEOUT,TRANSIENT,0,0.9109,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1477.83
SC0036517,TX0036517,1617.02,NETWORK_ERROR,TRANSIENT,0,0.8191,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1617.02
SC0036518,TX0036518,519.72,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.3523,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036519,TX0036519,8344.36,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.2062,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036520,TX0036520,617.42,GATEWAY_TIMEOUT,TRANSIENT,0,0.9126,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,617.42
SC0036521,TX0036521,828.31,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,1,0.2236,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036522,TX0036522,4247.06,FRAUD_SUSPECTED,HARD_FAILURE,0,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036523,TX0036523,3523.23,BANK_TIMEOUT,TRANSIENT,1,0.8148,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3523.23
SC0036524,TX0036524,887.55,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,3,0.1562,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036525,TX0036525,2661.52,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.3513,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036526,TX0036526,631.86,BANK_TIMEOUT,TRANSIENT,1,0.7911,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,631.86
SC0036527,TX0036527,4911.24,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4666,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036528,TX0036528,7873.21,INVALID_CARD,HARD_FAILURE,0,0.1302,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036529,TX0036529,2620.8,NETWORK_ERROR,TRANSIENT,3,0.4988,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036530,TX0036530,2521.85,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4082,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036531,TX0036531,695.76,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,695.76
SC0036532,TX0036532,1012.93,BANK_TIMEOUT,TRANSIENT,1,0.8093,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1012.93
SC0036533,TX0036533,6322.1,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4636,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036534,TX0036534,3176.21,NETWORK_ERROR,TRANSIENT,0,0.9418,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036535,TX0036535,6745.05,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5114,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036536,TX0036536,2113.92,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4622,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036537,TX0036537,8646.81,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,3,0.0727,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036538,TX0036538,4498.2,BANK_SERVER_ERROR,TRANSIENT,0,0.824,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,4498.2
SC0036539,TX0036539,8375.95,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.391,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036540,TX0036540,8024.4,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4663,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036541,TX0036541,1344.46,BANK_TIMEOUT,TRANSIENT,0,0.9238,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1344.46
SC0036542,TX0036542,5067.29,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4769,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036543,TX0036543,3408.23,BANK_TIMEOUT,TRANSIENT,0,0.7578,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3408.23
SC0036544,TX0036544,2868.47,GATEWAY_TIMEOUT,TRANSIENT,0,0.9296,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2868.47
SC0036545,TX0036545,31355.53,NETWORK_ERROR,TRANSIENT,0,0.9148,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,31355.53
SC0036546,TX0036546,375.14,GATEWAY_TIMEOUT,TRANSIENT,1,0.8395,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,375.14
SC0036547,TX0036547,6032.11,BANK_TIMEOUT,TRANSIENT,3,0.6752,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036548,TX0036548,2968.36,BANK_SERVER_ERROR,TRANSIENT,0,0.9782,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2968.36
SC0036549,TX0036549,9944.96,CARD_BLOCKED,HARD_FAILURE,2,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036550,TX0036550,266.87,BANK_TIMEOUT,TRANSIENT,1,0.8158,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036551,TX0036551,4046.14,GATEWAY_TIMEOUT,TRANSIENT,0,0.944,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,4046.14
SC0036552,TX0036552,692.45,FRAUD_SUSPECTED,HARD_FAILURE,0,0.01,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036553,TX0036553,3834.91,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4863,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036554,TX0036554,1688.98,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4819,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036555,TX0036555,6817.73,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.317,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036556,TX0036556,1887.49,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5394,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036557,TX0036557,3444.38,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.471,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036558,TX0036558,5074.38,NETWORK_ERROR,TRANSIENT,0,0.8059,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,5074.38
SC0036559,TX0036559,1194.17,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4386,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036560,TX0036560,3295.1,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.4819,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036561,TX0036561,4501.43,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.2435,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036562,TX0036562,2367.16,GATEWAY_TIMEOUT,TRANSIENT,1,0.8045,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036563,TX0036563,1697.87,NETWORK_ERROR,TRANSIENT,1,0.7845,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1697.87
SC0036564,TX0036564,2243.76,BANK_TIMEOUT,TRANSIENT,0,0.8091,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,2243.76
SC0036565,TX0036565,1218.0,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,3,0.2246,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036566,TX0036566,3230.26,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3230.26
SC0036567,TX0036567,3901.53,CARD_BLOCKED,HARD_FAILURE,0,0.0581,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036568,TX0036568,1373.96,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3921,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036569,TX0036569,8687.09,BANK_SERVER_ERROR,TRANSIENT,3,0.5818,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036570,TX0036570,683.78,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.3996,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036571,TX0036571,9834.21,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.2339,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036572,TX0036572,1908.92,INVALID_CARD,HARD_FAILURE,3,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036573,TX0036573,979.17,NETWORK_ERROR,TRANSIENT,0,0.946,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,979.17
SC0036574,TX0036574,6973.76,INVALID_CARD,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036575,TX0036575,302.97,BANK_SERVER_ERROR,TRANSIENT,0,0.9462,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,302.97
SC0036576,TX0036576,745.98,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,2,0.1733,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036577,TX0036577,18152.33,BANK_TIMEOUT,TRANSIENT,0,0.98,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,18152.33
SC0036578,TX0036578,3574.75,BANK_SERVER_ERROR,TRANSIENT,1,0.7866,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3574.75
SC0036579,TX0036579,858.44,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,3,0.2165,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036580,TX0036580,1171.07,INVALID_CARD,HARD_FAILURE,3,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036581,TX0036581,5835.81,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,0,0.486,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036582,TX0036582,3065.55,BANK_TIMEOUT,TRANSIENT,0,0.8393,0,RETRY_PAYMENT,PAYMENT_FAILED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036583,TX0036583,4709.53,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.4082,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036584,TX0036584,2951.01,GATEWAY_TIMEOUT,TRANSIENT,0,0.8262,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,2951.01
SC0036585,TX0036585,3222.75,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.2303,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036586,TX0036586,964.29,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.0854,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036587,TX0036587,9202.12,BANK_SERVER_ERROR,TRANSIENT,3,0.5785,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036588,TX0036588,1653.51,INVALID_CARD,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036589,TX0036589,1458.48,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.5128,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036590,TX0036590,976.54,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.4536,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036591,TX0036591,3518.93,BANK_SERVER_ERROR,TRANSIENT,0,0.8455,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,3518.93
SC0036592,TX0036592,1843.7,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,1,0.2159,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036593,TX0036593,312.5,CARD_BLOCKED,HARD_FAILURE,0,0.1218,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036594,TX0036594,2213.81,NETWORK_ERROR,TRANSIENT,1,0.7337,0,RETRY_PAYMENT,BANK_DECLINED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036595,TX0036595,3623.63,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.5389,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036596,TX0036596,2004.84,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,0,0.536,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036597,TX0036597,4341.2,BANK_TIMEOUT,TRANSIENT,2,0.703,1,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036598,TX0036598,1432.11,BANK_TIMEOUT,TRANSIENT,0,0.9569,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1432.11
SC0036599,TX0036599,2012.82,INVALID_CARD,HARD_FAILURE,0,0.15,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036600,TX0036600,4265.66,BANK_SERVER_ERROR,TRANSIENT,3,0.5493,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036601,TX0036601,487.23,GATEWAY_TIMEOUT,TRANSIENT,0,0.8319,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,487.23
SC0036602,TX0036602,2974.1,CARD_BLOCKED,HARD_FAILURE,0,0.079,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036603,TX0036603,7959.49,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4928,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036604,TX0036604,240.61,CARD_BLOCKED,HARD_FAILURE,3,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036605,TX0036605,3824.18,NETWORK_ERROR,TRANSIENT,0,0.8653,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3824.18
SC0036606,TX0036606,1720.77,NETWORK_ERROR,TRANSIENT,0,0.9483,0,RETRY_PAYMENT,PAYMENT_FAILED,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
SC0036607,TX0036607,3324.88,CARD_BLOCKED,HARD_FAILURE,0,0.0354,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036608,TX0036608,742.58,NETWORK_ERROR,TRANSIENT,1,0.7848,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,742.58
SC0036609,TX0036609,347.85,EXPIRED_CARD,CUSTOMER_ACTION_REQUIRED,1,0.3354,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036610,TX0036610,6257.46,INVALID_CARD,HARD_FAILURE,1,0.01,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036611,TX0036611,4795.39,FRAUD_SUSPECTED,HARD_FAILURE,0,0.0924,0,HUMAN_REVIEW,BLOCKED_AUTOMATION,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036612,TX0036612,3409.58,CARD_BLOCKED,HARD_FAILURE,0,0.1027,1,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036613,TX0036613,5432.78,INSUFFICIENT_FUNDS,CUSTOMER_ACTION_REQUIRED,2,0.2672,1,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036614,TX0036614,1520.58,AUTHENTICATION_FAILED,CUSTOMER_ACTION_REQUIRED,0,0.4831,0,PAYMENT_REMINDER,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036615,TX0036615,2687.84,BANK_TIMEOUT,TRANSIENT,2,0.7799,0,ESCALATE,RETRY_LIMIT_REACHED,NOT_APPLICABLE,ESCALATED,1,0.0
SC0036616,TX0036616,770.38,NETWORK_ERROR,TRANSIENT,1,0.8428,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,770.38
SC0036617,TX0036617,1556.1,INVALID_CARD,HARD_FAILURE,0,0.217,0,REQUEST_PAYMENT_METHOD_UPDATE,ACTION_REQUIRED,NOT_APPLICABLE,CUSTOMER_ACTION_REQUIRED,0,0.0
SC0036618,TX0036618,831.66,BANK_TIMEOUT,TRANSIENT,0,0.9215,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,831.66
SC0036619,TX0036619,3517.02,BANK_TIMEOUT,TRANSIENT,0,0.979,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,3517.02
SC0036620,TX0036620,11951.63,BANK_TIMEOUT,TRANSIENT,0,0.9635,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,11951.63
SC0036621,TX0036621,1651.69,BANK_TIMEOUT,TRANSIENT,0,0.8298,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,1651.69
SC0036622,TX0036622,4223.17,BANK_SERVER_ERROR,TRANSIENT,0,0.7836,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,4223.17
SC0036623,TX0036623,1183.11,BANK_SERVER_ERROR,TRANSIENT,1,0.8041,1,RETRY_PAYMENT,PAYMENT_SUCCESS,VERIFIED_SUCCESS,RECOVERED,0,1183.11
SC0036624,TX0036624,6766.56,NETWORK_ERROR,TRANSIENT,0,0.9602,1,RETRY_PAYMENT,PAYMENT_SUCCESS_CONFIRMED,VERIFIED_SUCCESS,RECOVERED,0,6766.56
SC0036625,TX0036625,17446.02,BANK_SERVER_ERROR,TRANSIENT,0,0.7572,0,RETRY_PAYMENT,GATEWAY_TIMEOUT,VERIFIED_FAILURE,RETRY_ALLOWED,0,0.0
